No,smi_mol1,smi_mol2,smi_mol3,smi_mol4,smi_mol5,smi_mol6,smi_mol7,smi_mol8,smi_mol9,smi_mol10,smi_mol11,smi_mol12,smi_mol13,x_mol_1,x_mol_2,x_mol_3,x_mol_4,x_mol_5,x_mol_6,x_mol_7,x_mol_8,x_mol_9,x_mol_10,x_mol_11,x_mol_12,x_mol_13,Mole/Weight/Volume Fraction,CN,DCN or ICN,Method,Device,Comments,Reference,can_smi_1,can_smi_2,can_smi_3,can_smi_4,can_smi_5,can_smi_6,can_smi_7,can_smi_8,can_smi_9,can_smi_10,can_smi_11,can_smi_12,can_smi_13,blends_str_repr
671,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.2,0.45,0.2,0.15,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.7,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.150_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.200_CCCCc1ccccc1_0.200_
672,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.25,0.4,0.15,0.2,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.8,DCN,ASTM D6890,IQT,,32,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.200_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.250_CCCCc1ccccc1_0.150_
673,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.3,0.4,0.15,0.15,0.0,0.0,0.0,0.0,0.0,,,,,mole,52.2,DCN,ASTM D6890,IQT,,32,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.150_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.300_CCCCc1ccccc1_0.150_
674,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.3,0.45,0.15,0.1,0.0,0.0,0.0,0.0,0.0,,,,,mole,53.6,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.100_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.300_CCCCc1ccccc1_0.150_
675,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.35,0.4,0.15,0.1,0.0,0.0,0.0,0.0,0.0,,,,,mole,53.7,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.100_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.350_CCCCc1ccccc1_0.150_
676,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.35,0.45,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,,,mole,55.7,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.100_CCCCC1CCCCC1_0.450_CCCCCCCCCCCC_0.350_CCCCc1ccccc1_0.100_
677,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCC1=CC=CC=C1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,0.4,0.4,0.1,0.1,0.0,0.0,0.0,0.0,0.0,,,,,mole,56.7,DCN,ASTM D6890,IQT,,31,CCCCCCCCCCCC,CCCCC1CCCCC1,CCCCc1ccccc1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.100_CCCCC1CCCCC1_0.400_CCCCCCCCCCCC_0.400_CCCCc1ccccc1_0.100_
678,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.102,0.452,0.447,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.8,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.447_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.452_CCCCCCCCCCCCCCCC_0.102_
679,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.156,0.397,0.447,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,40.7,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.447_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.397_CCCCCCCCCCCCCCCC_0.156_
680,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.196,0.357,0.447,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.0,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.447_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.357_CCCCCCCCCCCCCCCC_0.196_
681,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.261,0.257,0.482,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,53.5,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.482_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.257_CCCCCCCCCCCCCCCC_0.261_
682,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.29,0.262,0.448,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,55.2,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.448_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.262_CCCCCCCCCCCCCCCC_0.290_
683,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.337,0.215,0.448,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,60.3,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.448_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.215_CCCCCCCCCCCCCCCC_0.337_
684,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.146,0.398,0.293,0.162,0.0,0.0,0.0,0.0,0.0,,,,,mole,35.5,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.293_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.398_CCCCCCCCCCCCCCCC_0.146_Cc1cccc2ccccc12_0.162_
685,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.2,0.343,0.263,0.194,0.0,0.0,0.0,0.0,0.0,,,,,mole,40.5,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.263_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.343_CCCCCCCCCCCCCCCC_0.200_Cc1cccc2ccccc12_0.194_
686,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.238,0.304,0.279,0.178,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.2,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.279_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.304_CCCCCCCCCCCCCCCC_0.238_Cc1cccc2ccccc12_0.178_
687,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.284,0.258,0.264,0.194,0.0,0.0,0.0,0.0,0.0,,,,,mole,49.9,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.264_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.258_CCCCCCCCCCCCCCCC_0.284_Cc1cccc2ccccc12_0.194_
688,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.331,0.211,0.264,0.195,0.0,0.0,0.0,0.0,0.0,,,,,mole,55.0,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.264_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.211_CCCCCCCCCCCCCCCC_0.331_Cc1cccc2ccccc12_0.195_
689,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.369,0.172,0.264,0.195,0.0,0.0,0.0,0.0,0.0,,,,,mole,59.2,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.264_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.172_CCCCCCCCCCCCCCCC_0.369_Cc1cccc2ccccc12_0.195_
690,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.196,0.336,0.072,0.397,0.0,0.0,0.0,0.0,0.0,,,,,mole,34.8,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.072_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.336_CCCCCCCCCCCCCCCC_0.196_Cc1cccc2ccccc12_0.397_
691,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.241,0.29,0.072,0.397,0.0,0.0,0.0,0.0,0.0,,,,,mole,39.9,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.072_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.290_CCCCCCCCCCCCCCCC_0.241_Cc1cccc2ccccc12_0.397_
692,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.286,0.245,0.072,0.397,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.0,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.072_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.245_CCCCCCCCCCCCCCCC_0.286_Cc1cccc2ccccc12_0.397_
693,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.309,0.187,0.084,0.42,0.0,0.0,0.0,0.0,0.0,,,,,mole,48.4,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.084_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.187_CCCCCCCCCCCCCCCC_0.309_Cc1cccc2ccccc12_0.420_
694,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.377,0.153,0.072,0.398,0.0,0.0,0.0,0.0,0.0,,,,,mole,55.2,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.072_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.153_CCCCCCCCCCCCCCCC_0.377_Cc1cccc2ccccc12_0.398_
695,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.422,0.107,0.058,0.413,0.0,0.0,0.0,0.0,0.0,,,,,mole,59.9,DCN,ASTM D6890,IQT,,33,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.058_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.107_CCCCCCCCCCCCCCCC_0.422_Cc1cccc2ccccc12_0.413_
696,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCCCCCC,C1CCC2CCCCC2C1,,,,,,,,,,,0.318,0.112,0.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.65,DCN,ASTM D6890,IQT,,34,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCCCCCC,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.570_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.318_CCCCCCCCC_0.112_
697,CC1=CC(=C(C=C1)C)C,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCCCCCCC,,,,,,,,,,,0.316,0.419,0.265,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,31.81,DCN,ASTM D6890,IQT,,34,Cc1ccc(C)c(C)c1,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCCCCCCC,,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.419_CCCCCCCCCC_0.265_Cc1ccc(C)c(C)c1_0.316_
698,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,C1CCC2CCCCC2C1,CC1=CC(=C(C=C1)C)C,C1CCC2=CC=CC=C2C1,CC1=CC=CC2=CC=CC=C12,,,,,,0.027,0.202,0.292,0.051,0.055,0.075,0.154,0.144,0.0,,,,,mole,45.7,DCN,ASTM D6890,IQT,post-silica gel treatment,35,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,C1CCC2CCCCC2C1,Cc1ccc(C)c(C)c1,c1ccc2c(c1)CCCC2,Cc1cccc2ccccc12,,,,,,C1CCC2CCCCC2C1_0.055_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.292_CCCCC1CCCCC1_0.051_CCCCCCCCCCCCCCCC_0.027_CCCCCCCCCCCCCCCCCC_0.202_Cc1ccc(C)c(C)c1_0.075_Cc1cccc2ccccc12_0.144_c1ccc2c(c1)CCCC2_0.154_
699,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,C1CCC2CCCCC2C1,CC1=CC(=C(C=C1)C)C,C1CCC2=CC=CC=C2C1,CC1=CC=CC2=CC=CC=C12,,,,,,0.131,0.078,0.282,0.05,0.1,0.188,0.113,0.058,0.0,,,,,mole,45.1,DCN,ASTM D6890,IQT,post-silica gel treatment,35,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CCCCC1CCCCC1,C1CCC2CCCCC2C1,Cc1ccc(C)c(C)c1,c1ccc2c(c1)CCCC2,Cc1cccc2ccccc12,,,,,,C1CCC2CCCCC2C1_0.100_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.282_CCCCC1CCCCC1_0.050_CCCCCCCCCCCCCCCCCC_0.131_CCCCCCCCCCCCCCCCCCCC_0.078_Cc1ccc(C)c(C)c1_0.188_Cc1cccc2ccccc12_0.058_c1ccc2c(c1)CCCC2_0.113_
700,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,,0.278,0.363,0.148,0.211,0.0,0.0,0.0,0.0,0.0,,,,,mole,46.2,DCN,ASTM D6890,IQT,,36,CCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1cccc2ccccc12,,,,,,,,,,C1CCC2CCCCC2C1_0.148_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.363_CCCCCCCCCCCCCCCC_0.278_Cc1cccc2ccccc12_0.211_
701,CCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1=CC(=C(C=C1)C)C,C1CCC2=CC=CC=C2C1,CC1=CC=CC2=CC=CC=C12,,,,,,,,,0.235,0.27,0.125,0.209,0.161,0.0,0.0,0.0,0.0,,,,,mole,44.4,DCN,ASTM D6890,IQT,,36,CCCCCCCCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,Cc1ccc(C)c(C)c1,c1ccc2c(c1)CCCC2,Cc1cccc2ccccc12,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.270_CCCCCCCCCCCCCCCCCC_0.235_Cc1ccc(C)c(C)c1_0.125_Cc1cccc2ccccc12_0.161_c1ccc2c(c1)CCCC2_0.209_
703,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(C)C,CCCCC1CCCCC1,CC(C)C1CC(CC(C1)C(C)C)C(C)C,C1CCC2C(C1)CCC3C2CCCC3,CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,C1CCC2=CC=CC=C2C1,CC1=CC=CC2=CC=CC=C12,,,,,0.108,0.008,0.073,0.191,0.11,0.06,0.147,0.164,0.139,,,,,mole,42.6,DCN,ASTM D6890,IQT,,36,CCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC(C)C,CCCCC1CCCCC1,CC(C)C1CC(C(C)C)CC(C(C)C)C1,C1CCC2C(C1)CCC1CCCCC12,CC(C)c1cc(C(C)C)cc(C(C)C)c1,c1ccc2c(c1)CCCC2,Cc1cccc2ccccc12,,,,,C1CCC2C(C1)CCC1CCCCC12_0.060_CC(C)C1CC(C(C)C)CC(C(C)C)C1_0.110_CC(C)c1cc(C(C)C)cc(C(C)C)c1_0.147_CCCCC1CCCCC1_0.191_CCCCCCCCCCCCCCCC(C)C_0.073_CCCCCCCCCCCCCCCCCC_0.108_CCCCCCCCCCCCCCCCCCCC_0.008_Cc1cccc2ccccc12_0.139_c1ccc2c(c1)CCCC2_0.164_
704,CCCCCCCCCC,CC(C)CC(C)(C)C,CC1=CC=CC=C1,,,,,,,,,,,0.453,0.299,0.248,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,49.51,DCN,ASTM D6890,IQT,,37,CCCCCCCCCC,CC(C)CC(C)(C)C,Cc1ccccc1,,,,,,,,,,,CC(C)CC(C)(C)C_0.299_CCCCCCCCCC_0.453_Cc1ccccc1_0.248_
705,CCCCCCCCCC,CC1=CC(=C(C=C1)C)C,,,,,,,,,,,,0.576,0.424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,49.1,DCN,ASTM D6890,IQT,,37,CCCCCCCCCC,Cc1ccc(C)c(C)c1,,,,,,,,,,,,CCCCCCCCCC_0.576_Cc1ccc(C)c(C)c1_0.424_
706,CCCCCCCCCCCC,CC1=CC(=C(C=C1)C)C,,,,,,,,,,,,0.475,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,49.84,DCN,ASTM D6890,IQT,,37,CCCCCCCCCCCC,Cc1ccc(C)c(C)c1,,,,,,,,,,,,CCCCCCCCCCCC_0.475_Cc1ccc(C)c(C)c1_0.525_
707,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1CCCCC1,CC1=CC=CC=C1,,,,,,,,,0.291,0.131,0.152,0.115,0.311,0.0,0.0,0.0,0.0,,,,,mole,49.4,DCN,ASTM D6890,IQT,,37,CCCCCCCCCCCC,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1CCCCC1,Cc1ccccc1,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.152_CC1CCCCC1_0.115_CCCCCCCCCC_0.131_CCCCCCCCCCCC_0.291_Cc1ccccc1_0.311_
708,CCCCCCCCCCCCCCCC,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,CC1=CC(=C(C=C1)C)C,CC1=CC(=CC=C1)C,,,,,,,,0.007,0.451,0.116,0.258,0.168,0.0,0.0,0.0,0.0,,,,,mole,49.36,DCN,ASTM D6890,IQT,,37,CCCCCCCCCCCCCCCC,CCCCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,Cc1ccc(C)c(C)c1,Cc1cccc(C)c1,,,,,,,,C1CCC2CCCCC2C1_0.258_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.116_CCCCCCCCCCCC_0.451_CCCCCCCCCCCCCCCC_0.007_Cc1ccc(C)c(C)c1_0.168_Cc1cccc(C)c1_0.000_
709,CC(C)CC(C)(C)C,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,,,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,16.6,DCN,ASTM D6890,IQT,,38,CC(C)CC(C)(C)C,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,,,,,,,,,,,,CC(C)CC(C)(C)C_0.500_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.500_
710,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1CCCCC1,,,,,,,,,,,0.157,0.332,0.512,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.4,DCN,ASTM D6890,IQT,,39,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,CC1CCCCC1,,,,,,,,,,,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.332_CC1CCCCC1_0.512_CCCCCCCCCC_0.157_
711,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,0.223,0.588,0.189,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,30.0,DCN,ASTM D6890,IQT,,39,CCCCCCCCCC,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,C1CCC2CCCCC2C1,,,,,,,,,,,C1CCC2CCCCC2C1_0.189_CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C_0.588_CCCCCCCCCC_0.223_
712,CCCCCCCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,0.261,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,45.0,DCN,ASTM D6890,IQT,,12,CCCCCCCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,CC(C)CC(C)(C)C_0.739_CCCCCCCCCCCC_0.261_
713,CCCCCCCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,0.347,0.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,mole,50.0,DCN,ASTM D6890,IQT,,12,CCCCCCCCCCCC,CC(C)CC(C)(C)C,,,,,,,,,,,,CC(C)CC(C)(C)C_0.654_CCCCCCCCCCCC_0.347_
